dataset,model_name,split_type,pred_length,mean_precision,std_precision,mean_recall,std_recall,mean_f1_score,std_f1_score,mean_f05_score,std_f05_score,mean_f2_score,std_f2_score,mean_hit_score,std_hit_score
tafeng,markov,split_50,12,0.10834526295607108,0.22693420438957615,0.09093575080627295,0.20208869869469917,0.0801271425031158,0.16100226917212704,0.1056538165777886,0.2105180938057852,0.04906158553042325,0.1017869973891982,0.28705999008428357,0.4525020091933471
tafeng,markov,split_50,13,0.10809419193157417,0.22674732527706967,0.0910574654631345,0.20211961980139428,0.08001302075238555,0.1608514605211848,0.1054315346854445,0.2103072650907701,0.04904366542305153,0.10171376485491461,0.28755577590480913,0.4527351018071567
tafeng,markov,split_50,14,0.10795253883999546,0.22655719680534972,0.09133551867747924,0.20221213576205585,0.07999945131933305,0.1607135489871709,0.10532704309215532,0.2100921096737957,0.049099856045583826,0.10166754171531639,0.28805156172533464,0.45296753155348957
tafeng,markov,split_50,15,0.107928929991399,0.22641375474850403,0.09153025531123421,0.20219667400824964,0.08004437251577462,0.16058750703794242,0.10533527364154277,0.20992256995123634,0.049157789652549466,0.10160267709711329,0.28953891918691127,0.45366085376141707
tafeng,markov,split_50,16,0.10790827224887711,0.22641512418335405,0.09170503920187893,0.20246345810197278,0.0800852668741558,0.16068265303638624,0.10534236598673224,0.20997318864505096,0.04921238362897472,0.10170029521722304,0.28953891918691127,0.45366085376141707
tafeng,markov,split_50,17,0.10784812176329864,0.22636764584722013,0.09177166654534878,0.20250298781449252,0.08007091440260294,0.1606629110130154,0.1052950095112302,0.20992800020179844,0.04922192238094504,0.1016964962880723,0.28953891918691127,0.45366085376141707
tafeng,markov,split_50,18,0.10788214628039351,0.22637568097057248,0.09202286469441505,0.202838060798603,0.08015736354906881,0.16072487522771164,0.10535904409856482,0.20996297810011808,0.04930942249372799,0.10178194336674794,0.28953891918691127,0.45366085376141707
tafeng,markov,split_50,19,0.10784010596227878,0.22633221921661584,0.09205385130819789,0.20284787473658955,0.08013809522704177,0.1606891781410914,0.10532113614090499,0.2099105190482988,0.04930697615946883,0.10176410635623251,0.28953891918691127,0.45366085376141707
tafeng,markov,split_50,20,0.10785706705613887,0.2263012967174938,0.09223113229856762,0.20316688701560046,0.08019489917136681,0.16071147927404833,0.10535902668309227,0.20988969353204862,0.04936674598422394,0.10183160390616072,0.28953891918691127,0.45366085376141707
tafeng,markov,split_60,2,0.1027621722846442,0.2406993160391082,0.04723156718112555,0.1463826456320765,0.05621984989780391,0.14843910069544286,0.08603134213172663,0.20923056612036128,0.029669371671161814,0.0856325521708255,0.17134831460674158,0.3769012796991283
tafeng,markov,split_60,3,0.09675405742821472,0.21400818479239178,0.05693625329392851,0.15717984372032529,0.06203133738473646,0.1470097370612455,0.08898792067609639,0.1983797495689807,0.034426623966092564,0.08817451728805553,0.20833333333333334,0.40621152913382974
tafeng,markov,split_60,4,0.09254057428214729,0.2009436906575933,0.06436241790057065,0.16609680891016795,0.0651956698187902,0.14560578446332706,0.08962190644422845,0.191843724266055,0.03758635781248286,0.08967517739474602,0.23267790262172286,0.4226375764517827
tafeng,markov,split_60,5,0.09141697877652934,0.19549290526315952,0.07057727344003224,0.17261460262408831,0.06780851366243,0.14484697295368495,0.0908081137334791,0.1883938726648457,0.04012828898216921,0.09064052765036358,0.25140449438202245,0.4339221411705728
tafeng,markov,split_60,6,0.09026217228464418,0.19182377617488916,0.07465854541968181,0.17677389084259804,0.06911685622892048,0.1439561417651516,0.09103066960682962,0.18578152030620043,0.04162056158970136,0.09097367182147952,0.26591760299625467,0.4419240461079258
tafeng,markov,split_60,7,0.08870162297128588,0.18909288775752606,0.077247996464189,0.1793314495896748,0.06952058228766134,0.14321795986670247,0.09040756112114141,0.18380020664059427,0.04242306433884446,0.09108356023968982,0.27247191011235955,0.4453356223577836
tafeng,markov,split_60,8,0.08801609595148921,0.1881202341403139,0.07938182760216168,0.18185857759382723,0.06997689978395562,0.1433056761872033,0.09027064192163559,0.18329554326120426,0.043085292757250815,0.09145489795070244,0.27668539325842695,0.44746432751164616
tafeng,markov,split_60,9,0.08722931900600439,0.18699485262008073,0.08070086563763969,0.1834104167438472,0.06997794004146712,0.14272388697082558,0.08978694441894691,0.18224752688478363,0.04337947699348317,0.09137315542895674,0.2799625468164794,0.44908566856077253
tafeng,markov,split_60,10,0.08693801646751084,0.18635050503667325,0.08174533248308256,0.1843584748464029,0.07018537032298014,0.14253608787259248,0.08971121977350445,0.18171923627956627,0.043706209800867035,0.09147882549044377,0.28277153558052437,0.45045175997057824
tafeng,markov,split_60,11,0.08681884724721803,0.18616774014010365,0.08254097689217639,0.18483562428194883,0.07039280789698019,0.14247679106479585,0.08975171481182345,0.18160168895115875,0.04396434189289283,0.09149472473955385,0.2841760299625468,0.45112669246270237
tafeng,markov,split_60,12,0.08650319068156147,0.18565263661324413,0.08302981896458587,0.1850081721742592,0.07040365230060767,0.1422278488704064,0.08955926463154527,0.18116624857976268,0.04408883195198528,0.091407862156002,0.2860486891385768,0.4520182432621872
tafeng,markov,split_60,13,0.08623609666446745,0.18530082737651543,0.08390527699594279,0.18645536428688866,0.0704124814677246,0.14210590816145866,0.08938163866429848,0.18087690615313198,0.044245130244212276,0.09146770390480881,0.28698501872659177,0.4524604520456937
tafeng,markov,split_60,14,0.08603288227585978,0.18501084660327474,0.08438246899349994,0.18677897875772304,0.07041499458423715,0.14197906058722315,0.08924904460155361,0.18063599766455138,0.04434059543614885,0.09142987871767988,0.28745318352059923,0.4526806678381073
tafeng,markov,split_60,15,0.08598829515262099,0.18487682369696062,0.08501652096767365,0.1875066372298851,0.0705451491311193,0.14206806225250296,0.08928038423350564,0.1805937633084143,0.044520365530900254,0.09159335183404559,0.2883895131086142,0.453119326542904
tafeng,markov,split_60,16,0.08582638816136007,0.18472870345455863,0.08514253532472733,0.18766920767081635,0.07047931388750163,0.14200145614260126,0.08913754003215485,0.18045875665189434,0.04452484619506034,0.09159671894683172,0.2883895131086142,0.453119326542904
tafeng,markov,split_60,17,0.08579196427944774,0.18471392516667817,0.0853798129496454,0.187853591234129,0.070525692102915,0.14203882923702751,0.08913545078810518,0.18047019631199096,0.04459710980279417,0.09164685151389208,0.28885767790262173,0.45333777117074714
tafeng,markov,split_60,18,0.0857751348260684,0.18460232573609067,0.08598495929449211,0.1888988684462107,0.07057587819009338,0.14194673281573808,0.08914468204965154,0.1803497582509713,0.04468882007143649,0.09161968652696781,0.2897940074906367,0.4537728952363669
tafeng,markov,split_60,19,0.08577650372897484,0.18451822941622592,0.08635168838313131,0.18907064056434306,0.07065057063537274,0.14190858162819725,0.08917891743295671,0.18027328539425208,0.044787852093942794,0.09162076868800037,0.2907303370786517,0.4542056713481747
tafeng,markov,split_60,20,0.08570997504772115,0.1844613954953602,0.08635168838313131,0.18907064056434306,0.07060342479773665,0.14187342082583068,0.08911131150218399,0.1802185600659071,0.04476610124790774,0.09160134637598213,0.2907303370786517,0.4542056713481747
tafeng,markov,split_70,2,0.10596475372797108,0.24419227414049674,0.048337226884879764,0.14948855538057307,0.057615095568730804,0.15122188277060483,0.08848683385098434,0.21357798170879508,0.030347503288358803,0.08719836739753857,0.17623136014460009,0.3811030018057477
tafeng,markov,split_70,3,0.0990359993974996,0.21243272300594016,0.06085847040713631,0.1655900522860841,0.06428073501500062,0.14764753820238166,0.09149555583761114,0.19823745906065668,0.03612660946576649,0.08994212551275474,0.21690013556258472,0.4122271879548171
tafeng,markov,split_70,4,0.09357583973489983,0.19611206533173947,0.0680259928020543,0.1721795236739594,0.0665040154284112,0.14276804376951585,0.0907133003153623,0.18725080922241055,0.03888014059767796,0.08942194767104707,0.2413014008133755,0.427969390565662
tafeng,markov,split_70,5,0.0905708691067932,0.18915614894806837,0.0738616011332155,0.17738107904568634,0.06827393885460765,0.14084174948432698,0.09041820833105439,0.18239225575624915,0.041079067123430964,0.08973220464280282,0.2584726615454135,0.4378940424386488
tafeng,markov,split_70,6,0.0888537430335894,0.18564701639205355,0.07818959455320192,0.18221146042513428,0.06938651363850529,0.13995337414644574,0.09025136021277458,0.17994662392662739,0.04256120128641848,0.09021394118224438,0.2706732941708089,0.4444080407542362
tafeng,markov,split_70,7,0.08794999246874528,0.1832290819106512,0.08122250611305601,0.18490679818202221,0.07020169767241696,0.13938890836285758,0.09029072114661046,0.1784277376265816,0.04358009606962116,0.09036127073406523,0.281066425666516,0.4496214417529509
tafeng,markov,split_70,8,0.08757073999956963,0.181858515639506,0.08367753285527572,0.18634375010053952,0.07103103513602947,0.13901560459226908,0.0905743225615549,0.1773937741302229,0.04448183624318875,0.09043632156555724,0.289652056032535,0.4537033827637344
tafeng,markov,split_70,9,0.08666698943472555,0.18095053494324553,0.08510084736462911,0.18806875428514785,0.07098593047971291,0.138741767473455,0.09000356192046265,0.17670643207207992,0.04476804714785661,0.0904617563785812,0.2928151830094894,0.4551571879437113
tafeng,markov,split_70,10,0.0860644890581628,0.18009777229349738,0.08631536867915406,0.18979375761959305,0.07106380153382705,0.13859344585341213,0.08966692867342886,0.17603308780937132,0.04508122748390639,0.0907162744177963,0.2955264347040217,0.456382164193194
tafeng,markov,split_70,11,0.08578514797448372,0.17943783915034522,0.08743114898048022,0.19093375373659965,0.07126783480958251,0.1383296928355473,0.08959406518562153,0.17542255967106524,0.045409158245248986,0.09077451860978583,0.2991414369633981,0.45798539144275735
tafeng,markov,split_70,12,0.08566875585628408,0.1788735729787204,0.08858223423485885,0.19173791760493286,0.0716130731943969,0.13827597503779,0.0896996887400778,0.1749724729714443,0.045814326017243535,0.09095232018813519,0.3023045639403525,0.459360278656695
tafeng,markov,split_70,13,0.08537040230442852,0.17846440444586567,0.08892605735791997,0.1919356864541004,0.07154599061526584,0.13802588004348162,0.08946763437083505,0.17453013065046813,0.04586810418490418,0.09088946682225577,0.3036601897876186,0.45994159570201926
tafeng,markov,split_70,14,0.08511467068855229,0.17803773315752983,0.08946589508709346,0.19212203054863647,0.07153413176353934,0.13767835979245607,0.08928514401680293,0.1740202536820071,0.045981117843822424,0.0907593196989798,0.3059195661997289,0.46089996368983527
tafeng,markov,split_70,15,0.08513403677208467,0.17794815308329406,0.08985528621934376,0.1922870784918919,0.07167747917005628,0.13768074993339025,0.08937281716676736,0.17395589513488582,0.04612186142145512,0.09078982547294615,0.30637144148215095,0.4610900691212815
tafeng,markov,split_70,16,0.08521688057386205,0.17790274211269433,0.09034360127616897,0.19260557452412688,0.07189506143321829,0.13777802940496628,0.08953357675128773,0.17396155024576043,0.046320813168319326,0.09091188649980553,0.30772706732941707,0.46165726072297547
tafeng,markov,split_70,17,0.08512550873366641,0.17781251120060107,0.09059317469624208,0.19281042537998866,0.07191524508945214,0.13776482017125802,0.08947897251132127,0.17387779430425748,0.046387208075221356,0.09095300881308176,0.30772706732941707,0.46165726072297547
tafeng,markov,split_70,18,0.08503690573711305,0.1777508668261204,0.09079715021034673,0.19300153802641995,0.0719195194393804,0.13777331845410162,0.08941802094611671,0.1738273740401311,0.04643595622006494,0.09100066707196237,0.30817894261183915,0.46184528515788204
tafeng,markov,split_70,19,0.08492856137115222,0.177627994811518,0.09087128670563098,0.1930372878256959,0.07186175768603296,0.13766715162967028,0.08931296329002505,0.1736716637104644,0.04642748304672373,0.09096228830620208,0.30863081789426117,0.4620327909355948
tafeng,markov,split_70,20,0.08494520940787303,0.17766081246282828,0.09111727418902542,0.19335559936594637,0.07194256355667973,0.13779126459981828,0.08936161007064325,0.17375100305457084,0.04651437868934083,0.09108936647901748,0.30863081789426117,0.4620327909355948
tafeng,markov,split_80,2,0.103844454264251,0.23233005848955693,0.04828380800651915,0.14255892787076574,0.05764065811651181,0.14416970572897347,0.0881319317465061,0.20432053619358956,0.030355441196456112,0.08298588035478614,0.18205921343349535,0.38597861207163503
tafeng,markov,split_80,3,0.0908823096185005,0.19388389306333884,0.059223982076229954,0.15947531728114075,0.06176838003832389,0.13953840699979123,0.08655214520037957,0.1852465008871841,0.03502829446678251,0.08592903263842963,0.2129916040653999,0.4095122537355189
tafeng,markov,split_80,4,0.08565326263072616,0.1772817484094807,0.06751954497298254,0.16932617549767032,0.06483549017680841,0.13750532259107545,0.0864992514640096,0.1768694533202023,0.03841168232853416,0.08745481258426438,0.23685373398144058,0.4252457543932828
tafeng,markov,split_80,5,0.08189718662542347,0.16772146220567288,0.07430090944130602,0.17767005398733016,0.06662932170954883,0.13576199197151728,0.08582677745472402,0.17103347705061056,0.040830269044733775,0.08837766875984877,0.2554131683605833,0.4361895879383361
tafeng,markov,split_80,6,0.0800559728973339,0.16219823919531437,0.07920259631272333,0.1812414494224293,0.06802392001787007,0.13423521073845837,0.08572655683507371,0.16742273313000305,0.04258803248882653,0.08838558135825303,0.27176314626601855,0.4449667752259725
tafeng,markov,split_80,7,0.07936157229131156,0.1591739809004576,0.08552506578154076,0.19009640231508113,0.0698877331919755,0.13431992932975492,0.08638643296615169,0.1656945325590384,0.04472198753072926,0.08979870607473171,0.2845779938135219,0.4513129348429297
